,LLAVEMOD,SEXO,SEXO_HM,EDAD_V,NIV,NIVED_T,REGION,REGION_T,TLOC,p481,p482,p483,p484,p485,p486,p481_t,p482_t,p483_t,p484_t,p485_t,p486_t,t48_calif
1237,121803101,2,M,75,8,Licenciatura,5,Sur/Oriente,1,1,1,3,1,1,1,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,7.5
1238,121915104,1,H,25,3,Básica,5,Sur/Oriente,4,1,1,3,1,1,1,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,7.5
1239,122004101,1,H,38,2,Básica,3,Bajío,1,1,1,3,3,2,2,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,Ninguna,Ninguna,5.833333333333333
1240,122104102,2,M,48,3,Básica,3,Bajío,1,3,2,3,3,3,1,En desacuerdo,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,7.083333333333333
1241,122207104,2,M,19,2,Básica,3,Bajío,2,1,1,1,3,3,3,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.833333333333333
1242,122319102,2,M,63,0,Sin estudios,3,Bajío,3,1,1,3,3,1,1,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,6.666666666666666
1244,122505102,2,M,30,8,Licenciatura,1,Noroeste,1,1,1,2,1,3,3,De acuerdo,De acuerdo,Ninguna,De acuerdo,En desacuerdo,En desacuerdo,6.25
1245,122617104,1,H,22,8,Licenciatura,3,Bajío,4,3,3,3,1,1,3,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,8.333333333333334
1246,122720105,1,H,36,3,Básica,5,Sur/Oriente,4,1,1,3,2,2,1,De acuerdo,De acuerdo,En desacuerdo,Ninguna,Ninguna,De acuerdo,6.666666666666666
1248,122906102,2,M,29,3,Básica,6,Sur,2,3,1,1,2,3,3,En desacuerdo,De acuerdo,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,7.083333333333333
1249,123001101,2,M,80,2,Básica,2,Noreste,3,3,1,1,2,3,3,En desacuerdo,De acuerdo,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,7.083333333333333
1250,123101101,1,H,23,6,Preparatoria,1,Noroeste,1,2,1,2,1,1,1,Ninguna,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
1251,123205101,1,H,56,3,Básica,5,Sur/Oriente,3,2,2,1,1,2,2,Ninguna,Ninguna,De acuerdo,De acuerdo,Ninguna,Ninguna,8.333333333333334
1252,123305101,1,H,33,2,Básica,2,Noreste,1,3,3,3,3,3,3,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,6.666666666666666
1253,123401102,2,M,56,8,Licenciatura,6,Sur,4,3,3,1,3,3,3,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,7.5
1254,123501101,1,H,34,8,Licenciatura,3,Bajío,1,1,2,3,2,1,3,De acuerdo,Ninguna,En desacuerdo,Ninguna,De acuerdo,En desacuerdo,6.666666666666666
1255,123605104,1,H,25,6,Preparatoria,5,Sur/Oriente,3,2,2,3,3,1,1,Ninguna,Ninguna,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,7.5
1256,123605201,1,H,38,3,Básica,5,Sur/Oriente,3,3,1,1,3,2,3,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,Ninguna,En desacuerdo,7.083333333333333
1257,123705102,1,H,40,8,Licenciatura,6,Sur,1,1,1,1,2,2,1,De acuerdo,De acuerdo,De acuerdo,Ninguna,Ninguna,De acuerdo,7.5
1258,123802101,1,H,36,2,Básica,5,Sur/Oriente,1,3,1,3,3,3,3,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.833333333333333
1259,123909101,1,H,74,2,Básica,2,Noreste,4,1,3,1,1,1,1,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
1260,124010101,1,H,35,8,Licenciatura,1,Noroeste,2,2,1,2,2,1,1,Ninguna,De acuerdo,Ninguna,Ninguna,De acuerdo,De acuerdo,7.916666666666666
1261,124111101,1,H,26,6,Preparatoria,1,Noroeste,4,3,3,2,2,2,2,En desacuerdo,En desacuerdo,Ninguna,Ninguna,Ninguna,Ninguna,8.333333333333334
1262,124202102,2,M,50,7,Preparatoria,3,Bajío,1,3,2,2,2,3,3,En desacuerdo,Ninguna,Ninguna,Ninguna,En desacuerdo,En desacuerdo,7.083333333333333
1263,124307104,2,M,21,6,Preparatoria,2,Noreste,2,1,1,1,1,2,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Ninguna,De acuerdo,7.916666666666666
1264,124404104,2,M,18,6,Preparatoria,1,Noroeste,4,2,2,2,2,1,2,Ninguna,Ninguna,Ninguna,Ninguna,De acuerdo,Ninguna,7.916666666666666
1265,124503101,1,H,30,3,Básica,2,Noreste,4,1,3,3,3,3,3,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.833333333333333
1266,124604102,2,M,23,8,Licenciatura,4,CDMX,1,2,2,1,1,1,1,Ninguna,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
1267,124720101,1,H,66,8,Licenciatura,6,Sur,2,3,1,3,3,2,1,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,Ninguna,De acuerdo,7.083333333333333
1268,124805102,2,M,37,2,Básica,6,Sur,2,1,2,3,1,2,1,De acuerdo,Ninguna,En desacuerdo,De acuerdo,Ninguna,De acuerdo,7.5
1270,125016102,2,M,42,2,Básica,6,Sur,4,1,1,1,1,2,3,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Ninguna,En desacuerdo,7.083333333333333
1272,125112102,2,M,61,8,Licenciatura,1,Noroeste,4,3,2,1,1,1,1,En desacuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.583333333333334
1273,125205102,1,H,23,8,Licenciatura,5,Sur/Oriente,1,3,2,1,2,1,1,En desacuerdo,Ninguna,De acuerdo,Ninguna,De acuerdo,De acuerdo,9.166666666666666
1274,125302102,2,M,34,6,Preparatoria,3,Bajío,3,2,2,1,2,3,3,Ninguna,Ninguna,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,7.083333333333333
1275,125413101,1,H,43,2,Básica,3,Bajío,4,2,2,2,3,3,3,Ninguna,Ninguna,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,6.25
1276,125507102,2,M,67,0,Sin estudios,2,Noreste,4,3,3,1,2,3,1,En desacuerdo,En desacuerdo,De acuerdo,Ninguna,En desacuerdo,De acuerdo,8.75
1277,125601101,2,M,67,3,Básica,5,Sur/Oriente,4,3,3,1,1,1,1,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,10.0
1278,125704102,1,H,30,7,Preparatoria,4,CDMX,1,1,2,1,1,1,1,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.75
1279,125810110,2,M,37,6,Preparatoria,3,Bajío,2,3,2,2,1,2,3,En desacuerdo,Ninguna,Ninguna,De acuerdo,Ninguna,En desacuerdo,7.916666666666666
1280,125903102,2,M,47,8,Licenciatura,2,Noreste,1,2,3,1,2,1,1,Ninguna,En desacuerdo,De acuerdo,Ninguna,De acuerdo,De acuerdo,9.166666666666666
1281,126002101,2,M,26,6,Preparatoria,2,Noreste,4,1,1,1,2,1,1,De acuerdo,De acuerdo,De acuerdo,Ninguna,De acuerdo,De acuerdo,7.916666666666666
1282,126119103,2,M,43,2,Básica,3,Bajío,4,3,2,2,3,3,3,En desacuerdo,Ninguna,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,6.666666666666666
1283,126203101,2,M,67,5,Básica,5,Sur/Oriente,1,3,1,1,2,3,3,En desacuerdo,De acuerdo,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,7.083333333333333
1284,126303101,2,M,66,2,Básica,5,Sur/Oriente,4,2,1,1,2,3,3,Ninguna,De acuerdo,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,6.666666666666666
1285,126403101,2,M,82,0,Sin estudios,2,Noreste,1,3,2,3,3,2,2,En desacuerdo,Ninguna,En desacuerdo,En desacuerdo,Ninguna,Ninguna,7.083333333333333
1286,126505101,1,H,51,6,Preparatoria,5,Sur/Oriente,4,1,1,3,1,1,1,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,7.5
1287,126604102,2,M,32,6,Preparatoria,2,Noreste,1,1,1,1,2,2,2,De acuerdo,De acuerdo,De acuerdo,Ninguna,Ninguna,Ninguna,7.083333333333333
1288,126701101,2,M,70,6,Preparatoria,2,Noreste,1,3,2,1,1,2,3,En desacuerdo,Ninguna,De acuerdo,De acuerdo,Ninguna,En desacuerdo,8.333333333333334
1289,126804101,1,H,31,8,Licenciatura,6,Sur,4,2,2,1,1,1,1,Ninguna,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
1290,126902102,1,H,28,10,Posgrado,2,Noreste,1,3,2,1,1,1,1,En desacuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.583333333333334
1292,127105102,2,M,35,3,Básica,1,Noroeste,1,3,3,1,2,1,1,En desacuerdo,En desacuerdo,De acuerdo,Ninguna,De acuerdo,De acuerdo,9.583333333333334
1293,127201102,2,M,33,8,Licenciatura,2,Noreste,1,3,1,1,1,1,2,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Ninguna,8.75
1294,127303102,2,M,59,6,Preparatoria,6,Sur,1,1,3,2,1,1,2,De acuerdo,En desacuerdo,Ninguna,De acuerdo,De acuerdo,Ninguna,8.333333333333334
1295,127418101,1,H,56,3,Básica,3,Bajío,2,2,2,1,2,2,3,Ninguna,Ninguna,De acuerdo,Ninguna,Ninguna,En desacuerdo,7.5
1296,127508102,2,M,27,3,Básica,6,Sur,4,1,2,1,2,3,3,De acuerdo,Ninguna,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,6.666666666666666
1297,127613101,1,H,70,2,Básica,2,Noreste,4,1,1,3,1,1,1,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,7.5
1298,127714101,1,H,67,2,Básica,6,Sur,2,2,2,3,1,3,2,Ninguna,Ninguna,En desacuerdo,De acuerdo,En desacuerdo,Ninguna,7.083333333333333
1299,127804102,1,H,31,7,Preparatoria,1,Noroeste,1,2,2,1,2,2,1,Ninguna,Ninguna,De acuerdo,Ninguna,Ninguna,De acuerdo,8.333333333333334
1300,127914101,1,H,62,3,Básica,1,Noroeste,4,1,1,2,2,1,2,De acuerdo,De acuerdo,Ninguna,Ninguna,De acuerdo,Ninguna,7.083333333333333
1301,128008101,1,H,39,8,Licenciatura,3,Bajío,3,1,2,2,2,2,2,De acuerdo,Ninguna,Ninguna,Ninguna,Ninguna,Ninguna,7.083333333333333
1302,128104101,1,H,36,6,Preparatoria,3,Bajío,1,1,2,2,1,1,1,De acuerdo,Ninguna,Ninguna,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
1303,128204102,2,M,18,3,Básica,1,Noroeste,1,3,1,3,2,2,2,En desacuerdo,De acuerdo,En desacuerdo,Ninguna,Ninguna,Ninguna,7.083333333333333
1304,128301103,2,M,27,8,Licenciatura,1,Noroeste,1,3,2,2,2,2,2,En desacuerdo,Ninguna,Ninguna,Ninguna,Ninguna,Ninguna,7.916666666666666
1305,128418101,2,M,62,6,Preparatoria,5,Sur/Oriente,3,3,3,3,1,1,1,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
1306,128507103,1,H,21,6,Preparatoria,1,Noroeste,3,1,1,2,1,1,1,De acuerdo,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,7.916666666666666
1307,128603102,2,M,65,3,Básica,5,Sur/Oriente,2,1,3,3,3,2,1,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Ninguna,De acuerdo,7.083333333333333
1308,128712102,2,M,32,2,Básica,3,Bajío,4,3,1,3,3,3,3,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.833333333333333
1310,128902101,2,M,24,3,Básica,1,Noroeste,2,2,1,2,3,3,3,Ninguna,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,5.833333333333333
1311,129004102,2,M,47,5,Básica,2,Noreste,1,3,3,1,3,1,3,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,8.333333333333334
1312,129101101,1,H,67,8,Licenciatura,6,Sur,1,2,3,1,1,1,1,Ninguna,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.583333333333334
1313,129205101,1,H,48,6,Preparatoria,3,Bajío,1,1,3,1,1,3,3,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,7.5
1314,129303101,1,H,31,8,Licenciatura,4,CDMX,1,2,2,2,1,2,2,Ninguna,Ninguna,Ninguna,De acuerdo,Ninguna,Ninguna,7.916666666666666
1315,129404102,2,M,28,3,Básica,1,Noroeste,1,1,1,2,2,2,3,De acuerdo,De acuerdo,Ninguna,Ninguna,Ninguna,En desacuerdo,6.25
1316,129502102,2,M,39,2,Básica,1,Noroeste,1,1,3,3,3,1,1,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,7.5
1317,129618101,1,H,57,2,Básica,3,Bajío,2,1,1,2,2,3,3,De acuerdo,De acuerdo,Ninguna,Ninguna,En desacuerdo,En desacuerdo,5.833333333333333
1318,129704102,2,M,30,3,Básica,2,Noreste,2,1,2,1,3,3,3,De acuerdo,Ninguna,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,6.25
1319,129818103,1,H,20,8,Licenciatura,1,Noroeste,3,1,2,1,1,2,2,De acuerdo,Ninguna,De acuerdo,De acuerdo,Ninguna,Ninguna,7.916666666666666
1320,129912101,2,M,37,6,Preparatoria,3,Bajío,2,3,2,3,2,3,3,En desacuerdo,Ninguna,En desacuerdo,Ninguna,En desacuerdo,En desacuerdo,6.666666666666666
1321,130005101,2,M,66,3,Básica,5,Sur/Oriente,1,1,1,1,3,3,2,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,Ninguna,6.25
1322,130005201,2,M,42,8,Licenciatura,5,Sur/Oriente,1,2,3,1,1,1,1,Ninguna,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.583333333333334
1323,130104101,1,H,67,2,Básica,6,Sur,4,1,1,1,1,1,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
1324,130203102,1,H,53,3,Básica,1,Noroeste,1,2,1,2,1,1,1,Ninguna,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
1325,130305101,2,M,42,3,Básica,2,Noreste,1,3,1,1,1,1,2,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Ninguna,8.75
1326,130404102,1,H,31,6,Preparatoria,6,Sur,3,1,2,1,1,1,1,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.75
1327,130505101,1,H,50,2,Básica,1,Noroeste,1,3,1,1,1,3,3,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,7.5
1328,130603101,1,H,53,3,Básica,4,CDMX,1,3,1,3,3,3,3,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.833333333333333
1329,130719102,1,H,32,3,Básica,6,Sur,3,1,1,1,1,2,3,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Ninguna,En desacuerdo,7.083333333333333
1330,130803101,2,M,62,8,Licenciatura,5,Sur/Oriente,1,3,3,1,3,3,3,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,7.5
1331,130902101,1,H,54,6,Preparatoria,5,Sur/Oriente,2,3,3,1,1,1,1,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,10.0
1332,131012102,2,M,42,3,Básica,5,Sur/Oriente,3,1,2,3,3,3,2,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,Ninguna,5.833333333333333
1333,131105102,2,M,31,8,Licenciatura,2,Noreste,1,3,1,2,1,1,2,En desacuerdo,De acuerdo,Ninguna,De acuerdo,De acuerdo,Ninguna,8.333333333333334
1334,131202101,1,H,50,6,Preparatoria,3,Bajío,1,1,3,1,1,1,1,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
1335,131303102,2,M,40,5,Básica,2,Noreste,1,2,2,2,2,2,2,Ninguna,Ninguna,Ninguna,Ninguna,Ninguna,Ninguna,7.5
1336,131405103,2,M,19,6,Preparatoria,1,Noroeste,1,3,3,1,1,2,1,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,Ninguna,De acuerdo,9.583333333333334
1337,131502101,1,H,45,2,Básica,4,CDMX,1,3,2,1,1,1,1,En desacuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.583333333333334
1338,131602101,1,H,57,6,Preparatoria,5,Sur/Oriente,2,3,2,1,2,3,3,En desacuerdo,Ninguna,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,7.5
1339,131704105,1,H,21,8,Licenciatura,5,Sur/Oriente,2,2,2,1,1,1,1,Ninguna,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
1340,131815102,2,M,36,6,Preparatoria,6,Sur,2,1,2,1,2,1,2,De acuerdo,Ninguna,De acuerdo,Ninguna,De acuerdo,Ninguna,7.916666666666666
1341,131903102,1,H,48,8,Licenciatura,2,Noreste,1,3,1,2,1,2,2,En desacuerdo,De acuerdo,Ninguna,De acuerdo,Ninguna,Ninguna,7.916666666666666
1342,132005101,1,H,46,8,Licenciatura,6,Sur,2,3,3,2,3,3,2,En desacuerdo,En desacuerdo,Ninguna,En desacuerdo,En desacuerdo,Ninguna,7.5
1343,132116103,2,M,23,3,Básica,5,Sur/Oriente,4,3,3,1,3,2,3,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,Ninguna,En desacuerdo,7.916666666666666
1344,132208101,1,H,42,2,Básica,6,Sur,4,3,1,1,1,1,3,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,8.333333333333334
1345,132304102,2,M,59,10,Posgrado,5,Sur/Oriente,1,2,1,1,3,2,1,Ninguna,De acuerdo,De acuerdo,En desacuerdo,Ninguna,De acuerdo,7.5
1346,132403103,2,M,28,8,Licenciatura,3,Bajío,1,3,3,2,2,3,1,En desacuerdo,En desacuerdo,Ninguna,Ninguna,En desacuerdo,De acuerdo,8.333333333333334
1347,132501104,1,H,25,8,Licenciatura,4,CDMX,1,2,1,1,1,1,1,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.75
1348,132602102,2,M,33,3,Básica,3,Bajío,1,1,3,1,1,1,1,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
1349,132708101,2,M,35,3,Básica,3,Bajío,2,1,1,1,1,2,3,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Ninguna,En desacuerdo,7.083333333333333
1350,132801101,2,M,39,8,Licenciatura,5,Sur/Oriente,3,3,3,3,2,2,2,En desacuerdo,En desacuerdo,En desacuerdo,Ninguna,Ninguna,Ninguna,7.916666666666666
1351,132904102,2,M,56,3,Básica,3,Bajío,1,2,2,1,2,3,3,Ninguna,Ninguna,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,7.083333333333333
1352,133010102,2,M,68,0,Sin estudios,6,Sur,4,1,1,1,1,1,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
1353,133113102,2,M,24,6,Preparatoria,2,Noreste,4,1,3,1,1,1,1,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
1354,133218101,2,M,73,2,Básica,5,Sur/Oriente,3,1,1,2,3,1,1,De acuerdo,De acuerdo,Ninguna,En desacuerdo,De acuerdo,De acuerdo,7.083333333333333
1355,133302101,1,H,57,6,Preparatoria,2,Noreste,1,2,1,1,2,1,1,Ninguna,De acuerdo,De acuerdo,Ninguna,De acuerdo,De acuerdo,8.333333333333334
1356,133403102,1,H,22,8,Licenciatura,1,Noroeste,1,3,2,1,1,1,2,En desacuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,Ninguna,9.166666666666666
1357,133501101,2,M,43,8,Licenciatura,5,Sur/Oriente,1,1,1,1,1,1,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
1358,133621101,1,H,49,2,Básica,2,Noreste,4,1,1,1,1,1,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
1359,133716102,2,M,57,2,Básica,6,Sur,4,1,1,1,3,3,3,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.833333333333333
1360,133817101,2,M,32,2,Básica,6,Sur,2,1,2,2,1,1,1,De acuerdo,Ninguna,Ninguna,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
1361,133901102,1,H,37,6,Preparatoria,5,Sur/Oriente,2,3,3,3,2,3,3,En desacuerdo,En desacuerdo,En desacuerdo,Ninguna,En desacuerdo,En desacuerdo,7.083333333333333
1362,134006102,1,H,34,3,Básica,1,Noroeste,2,1,2,3,1,1,1,De acuerdo,Ninguna,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,7.916666666666666
1363,134110101,1,H,33,6,Preparatoria,2,Noreste,2,1,3,1,3,3,1,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,7.5
1364,134202102,2,M,46,0,Sin estudios,1,Noroeste,1,2,3,1,2,3,3,Ninguna,En desacuerdo,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,7.5
1365,134302102,2,M,25,8,Licenciatura,3,Bajío,1,3,1,2,1,1,2,En desacuerdo,De acuerdo,Ninguna,De acuerdo,De acuerdo,Ninguna,8.333333333333334
1366,134403101,1,H,45,8,Licenciatura,1,Noroeste,1,2,2,2,1,2,2,Ninguna,Ninguna,Ninguna,De acuerdo,Ninguna,Ninguna,7.916666666666666
1367,134502103,1,H,40,8,Licenciatura,3,Bajío,1,3,2,1,1,1,2,En desacuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,Ninguna,9.166666666666666
1368,134602101,2,M,63,0,Sin estudios,5,Sur/Oriente,2,1,1,1,1,2,2,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Ninguna,Ninguna,7.5
1369,134702104,1,H,18,5,Básica,5,Sur/Oriente,1,3,2,3,2,2,2,En desacuerdo,Ninguna,En desacuerdo,Ninguna,Ninguna,Ninguna,7.5
1370,134804102,2,M,45,2,Básica,6,Sur,4,2,1,1,1,2,2,Ninguna,De acuerdo,De acuerdo,De acuerdo,Ninguna,Ninguna,7.916666666666666
1371,134902102,2,M,26,8,Licenciatura,3,Bajío,2,3,1,3,1,1,1,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
1372,135004101,1,H,29,8,Licenciatura,3,Bajío,1,2,2,2,2,1,1,Ninguna,Ninguna,Ninguna,Ninguna,De acuerdo,De acuerdo,8.333333333333334
1373,135105101,1,H,59,2,Básica,3,Bajío,3,1,1,1,1,1,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
1374,135203101,1,H,58,2,Básica,1,Noroeste,4,1,1,2,3,3,3,De acuerdo,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,5.416666666666666
1375,135301101,1,H,76,2,Básica,1,Noroeste,4,1,1,2,2,2,2,De acuerdo,De acuerdo,Ninguna,Ninguna,Ninguna,Ninguna,6.666666666666666
1376,135407101,2,M,49,8,Licenciatura,5,Sur/Oriente,4,1,1,2,1,3,3,De acuerdo,De acuerdo,Ninguna,De acuerdo,En desacuerdo,En desacuerdo,6.25
1377,135503102,2,M,36,8,Licenciatura,5,Sur/Oriente,1,3,3,1,1,2,2,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,Ninguna,Ninguna,9.166666666666666
1378,135619102,2,M,32,3,Básica,2,Noreste,4,1,1,3,3,1,1,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,6.666666666666666
1379,135701101,1,H,33,3,Básica,4,CDMX,1,3,3,1,3,1,3,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,8.333333333333334
1380,135803101,1,H,53,3,Básica,1,Noroeste,2,1,1,2,2,1,1,De acuerdo,De acuerdo,Ninguna,Ninguna,De acuerdo,De acuerdo,7.5
1381,135903101,1,H,68,2,Básica,3,Bajío,3,2,1,1,1,1,1,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.75
1382,136014103,1,H,34,3,Básica,5,Sur/Oriente,4,3,3,1,2,1,3,En desacuerdo,En desacuerdo,De acuerdo,Ninguna,De acuerdo,En desacuerdo,8.75
1383,136108102,2,M,39,3,Básica,6,Sur,2,3,3,1,2,2,3,En desacuerdo,En desacuerdo,De acuerdo,Ninguna,Ninguna,En desacuerdo,8.333333333333334
1385,136305101,2,M,33,3,Básica,5,Sur/Oriente,1,1,1,2,1,1,1,De acuerdo,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,7.916666666666666
1386,136403102,2,M,41,3,Básica,3,Bajío,3,2,2,1,3,3,2,Ninguna,Ninguna,De acuerdo,En desacuerdo,En desacuerdo,Ninguna,7.083333333333333
1387,136504101,2,M,25,3,Básica,5,Sur/Oriente,4,1,3,3,3,3,2,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Ninguna,6.25
1388,136603103,1,H,24,8,Licenciatura,5,Sur/Oriente,1,1,2,1,1,1,1,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.75
1389,136705101,2,M,73,2,Básica,2,Noreste,1,2,2,2,3,2,3,Ninguna,Ninguna,Ninguna,En desacuerdo,Ninguna,En desacuerdo,6.666666666666666
1391,136902102,2,M,33,6,Preparatoria,3,Bajío,1,3,2,1,2,2,3,En desacuerdo,Ninguna,De acuerdo,Ninguna,Ninguna,En desacuerdo,7.916666666666666
1392,137011102,2,M,45,2,Básica,6,Sur,4,3,1,1,1,2,3,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,Ninguna,En desacuerdo,7.916666666666666
1393,137105101,2,M,38,6,Preparatoria,3,Bajío,1,3,1,3,3,3,3,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.833333333333333
1394,137209103,2,M,38,3,Básica,4,CDMX,4,3,2,2,3,3,3,En desacuerdo,Ninguna,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,6.666666666666666
1395,137301103,2,M,63,3,Básica,3,Bajío,1,1,2,1,1,1,1,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.75
